,num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
26715,3,Internet,RoundTrip,20,3,6,5,DMKHND,Thailand,1,0,0,7.57,0
26716,1,Internet,RoundTrip,42,3,6,1,DMKHND,Japan,1,1,1,7.57,0
26717,1,Internet,RoundTrip,13,3,4,4,DMKHND,Thailand,1,1,0,7.57,0
26718,1,Internet,RoundTrip,8,3,14,5,DMKICN,South Korea,1,1,1,6.62,0
26719,1,Mobile,RoundTrip,35,3,10,2,DMKICN,Thailand,1,0,0,6.62,0
26720,4,Internet,RoundTrip,52,3,16,6,DMKICN,Thailand,1,1,1,6.62,1
26721,2,Internet,RoundTrip,103,3,5,1,DMKICN,South Korea,1,0,0,6.62,0
26722,1,Internet,RoundTrip,45,3,13,1,DMKICN,India,1,0,0,6.62,0
26723,2,Internet,RoundTrip,51,3,8,2,DMKICN,Thailand,1,0,0,6.62,1
26724,1,Internet,RoundTrip,0,3,0,5,DMKICN,Thailand,1,0,0,6.62,0
26725,1,Internet,RoundTrip,197,3,4,2,DMKICN,South Korea,0,0,0,6.62,0
26726,1,Internet,RoundTrip,5,3,5,2,DMKICN,South Korea,0,0,0,6.62,0
26727,1,Internet,RoundTrip,4,3,14,5,DMKICN,Thailand,0,0,0,6.62,0
26728,4,Internet,RoundTrip,140,3,4,3,DMKICN,South Korea,1,0,0,6.62,0
26729,1,Internet,RoundTrip,255,3,16,7,DMKICN,South Korea,1,0,0,6.62,0
26730,1,Internet,RoundTrip,19,3,8,3,DMKICN,Thailand,1,1,0,6.62,1
26731,1,Internet,RoundTrip,30,3,14,3,DMKICN,South Korea,0,0,1,6.62,0
26732,2,Mobile,RoundTrip,20,3,6,7,DMKICN,South Korea,0,0,0,6.62,0
26733,1,Mobile,RoundTrip,27,3,14,4,DMKICN,Thailand,0,0,0,6.62,0
26734,1,Internet,RoundTrip,21,3,7,5,DMKICN,New Zealand,1,0,0,6.62,1
26735,1,Internet,RoundTrip,44,3,16,2,DMKICN,Thailand,0,0,0,6.62,0
26736,1,Internet,RoundTrip,87,3,7,3,DMKICN,South Korea,0,0,0,6.62,0
26737,1,Internet,RoundTrip,39,3,11,1,DMKICN,Thailand,1,0,0,6.62,0
26738,2,Mobile,RoundTrip,19,3,14,7,DMKICN,Thailand,1,1,1,6.62,0
26739,1,Internet,RoundTrip,5,3,5,5,DMKICN,Thailand,0,0,0,6.62,0
26740,1,Internet,RoundTrip,400,3,1,7,DMKICN,South Korea,1,0,1,6.62,0
26741,1,Internet,RoundTrip,7,3,14,3,DMKICN,Thailand,0,0,0,6.62,0
26742,1,Internet,RoundTrip,16,3,9,5,DMKICN,Thailand,0,0,0,6.62,0
26743,1,Mobile,RoundTrip,9,3,6,4,DMKICN,Hong Kong,1,1,1,6.62,0
26744,1,Mobile,RoundTrip,5,3,4,7,DMKICN,Thailand,1,1,1,6.62,0
26745,1,Mobile,RoundTrip,21,3,3,5,DMKICN,Thailand,1,0,0,6.62,0
26746,2,Internet,RoundTrip,21,3,7,5,DMKICN,South Korea,1,0,0,6.62,0
26747,2,Internet,RoundTrip,12,3,14,5,DMKICN,South Korea,0,0,0,6.62,0
26748,3,Mobile,RoundTrip,21,3,8,6,DMKICN,Thailand,1,0,0,6.62,0
26749,1,Internet,RoundTrip,48,3,6,3,DMKICN,Thailand,0,0,0,6.62,1
26750,2,Internet,RoundTrip,20,3,12,3,DMKICN,Thailand,0,0,0,6.62,0
26751,1,Internet,RoundTrip,1,3,6,1,DMKICN,Thailand,0,0,0,6.62,0
26752,2,Internet,RoundTrip,66,3,11,1,DMKICN,Thailand,1,0,0,6.62,0
26753,1,Internet,RoundTrip,60,3,14,1,DMKICN,South Korea,1,0,0,6.62,0
26754,2,Internet,RoundTrip,3,3,10,5,DMKICN,Thailand,1,0,0,6.62,0
26755,2,Internet,RoundTrip,6,3,15,7,DMKICN,Thailand,1,0,0,6.62,0
26756,2,Internet,RoundTrip,4,3,10,1,DMKICN,Thailand,1,0,0,6.62,1
26757,2,Mobile,RoundTrip,13,3,10,3,DMKICN,Thailand,1,0,1,6.62,0
26758,1,Internet,RoundTrip,268,3,7,1,DMKICN,Thailand,1,0,0,6.62,1
26759,2,Mobile,RoundTrip,11,3,8,4,DMKICN,Thailand,1,0,0,6.62,0
26760,2,Internet,RoundTrip,240,3,3,5,DMKICN,South Korea,0,0,1,6.62,0
26761,1,Internet,RoundTrip,156,3,8,2,DMKIKA,Thailand,0,0,0,8.15,0
26762,1,Internet,RoundTrip,69,3,2,5,DMKKIX,Thailand,1,0,0,7.0,1
26763,2,Mobile,RoundTrip,361,3,12,7,DMKKIX,Thailand,0,0,0,7.0,0
26764,3,Internet,RoundTrip,164,3,15,4,DMKKIX,Thailand,0,0,0,7.0,0
26765,1,Internet,RoundTrip,6,3,22,1,DMKKIX,Japan,0,0,0,7.0,0
26766,1,Mobile,RoundTrip,11,3,14,5,DMKKIX,Japan,0,0,1,7.0,0
26767,1,Internet,RoundTrip,208,3,11,7,DMKKIX,Japan,0,0,0,7.0,0
26768,1,Internet,RoundTrip,61,3,10,7,DMKKIX,Japan,0,0,0,7.0,0
26769,2,Internet,RoundTrip,374,3,12,7,DMKKIX,Thailand,1,0,0,7.0,0
26770,1,Internet,RoundTrip,161,3,13,7,DMKKIX,Thailand,0,0,0,7.0,0
26771,1,Internet,RoundTrip,7,3,12,4,DMKKIX,Thailand,0,0,0,7.0,0
26772,2,Internet,RoundTrip,102,3,11,1,DMKKIX,Japan,0,0,1,7.0,1
26773,1,Internet,RoundTrip,186,3,15,1,DMKKIX,Japan,0,0,1,7.0,1
26774,2,Internet,RoundTrip,14,3,8,3,DMKKIX,Thailand,1,1,0,7.0,1
26775,2,Internet,RoundTrip,78,3,17,2,DMKKIX,Thailand,1,1,0,7.0,0
26776,2,Internet,RoundTrip,146,3,11,5,DMKKIX,Thailand,1,1,0,7.0,0
26777,2,Mobile,RoundTrip,379,3,3,1,DMKKIX,Thailand,1,1,0,7.0,0
26778,2,Internet,RoundTrip,45,3,3,1,DMKKIX,Thailand,1,0,0,7.0,0
26779,1,Internet,RoundTrip,208,3,14,1,DMKKIX,Thailand,1,1,0,7.0,0
26780,1,Internet,RoundTrip,136,3,6,2,DMKKIX,Thailand,1,0,0,7.0,0
26781,1,Internet,RoundTrip,57,3,10,4,DMKKIX,Thailand,0,0,0,7.0,1
26782,2,Internet,RoundTrip,51,3,15,3,DMKKIX,Japan,0,0,0,7.0,0
26783,3,Mobile,RoundTrip,9,3,4,3,DMKKIX,Thailand,1,1,0,7.0,1
26784,2,Internet,RoundTrip,416,3,19,7,DMKKIX,Thailand,1,1,0,7.0,0
26785,1,Internet,RoundTrip,114,3,9,3,DMKKIX,Japan,0,1,0,7.0,0
26786,1,Internet,RoundTrip,0,3,7,6,DMKKIX,Japan,0,0,0,7.0,0
26787,3,Internet,RoundTrip,17,3,0,5,DMKKIX,Thailand,0,0,0,7.0,0
26788,1,Internet,RoundTrip,3,3,2,4,DMKKIX,Japan,0,0,1,7.0,0
26789,3,Internet,RoundTrip,137,3,15,7,DMKKIX,Thailand,1,0,0,7.0,1
26790,8,Internet,RoundTrip,291,3,3,1,DMKKIX,Thailand,0,1,0,7.0,0
26791,1,Internet,RoundTrip,67,3,14,7,DMKKIX,Japan,0,0,0,7.0,0
26792,1,Internet,RoundTrip,6,3,12,7,DMKKIX,Japan,1,0,0,7.0,0
26793,1,Mobile,RoundTrip,10,3,5,3,DMKKIX,Thailand,0,0,0,7.0,0
26794,1,Internet,RoundTrip,251,3,16,6,DMKKIX,Japan,0,0,0,7.0,0
26795,3,Internet,RoundTrip,325,3,4,1,DMKKIX,Thailand,1,1,0,7.0,1
26796,1,Mobile,RoundTrip,417,3,8,7,DMKKIX,Japan,0,0,0,7.0,0
26797,1,Mobile,RoundTrip,45,3,2,5,DMKKIX,Japan,0,0,0,7.0,0
26798,1,Internet,RoundTrip,44,3,11,3,DMKKIX,United Kingdom,0,0,0,7.0,1
26799,1,Internet,RoundTrip,101,3,5,2,DMKKIX,Thailand,0,0,0,7.0,0
26800,2,Internet,RoundTrip,68,3,16,5,DMKKIX,Japan,1,1,0,7.0,0
26801,3,Internet,RoundTrip,69,3,16,5,DMKKIX,Japan,1,1,1,7.0,1
26802,1,Mobile,RoundTrip,16,3,10,3,DMKKIX,Thailand,1,0,0,7.0,0
26803,1,Internet,RoundTrip,243,3,22,6,DMKKIX,Japan,0,1,1,7.0,0
26804,2,Internet,RoundTrip,78,3,7,4,DMKKIX,Japan,1,1,1,7.0,0
26805,5,Internet,RoundTrip,32,3,8,1,DMKKIX,Thailand,1,0,0,7.0,1
26806,1,Mobile,RoundTrip,51,3,9,3,DMKKIX,Thailand,0,0,0,7.0,0
26807,1,Internet,RoundTrip,26,3,10,4,DMKKIX,Japan,0,0,0,7.0,0
26808,1,Internet,RoundTrip,4,3,13,1,DMKKIX,Thailand,0,0,0,7.0,0
26809,1,Internet,RoundTrip,31,3,1,2,DMKKIX,Thailand,1,0,0,7.0,0
26810,2,Internet,RoundTrip,68,3,21,6,DMKKIX,Thailand,1,1,0,7.0,1
26811,4,Internet,RoundTrip,218,3,5,1,DMKKIX,Thailand,1,0,0,7.0,1
26812,1,Internet,RoundTrip,132,3,6,6,DMKKIX,Thailand,0,1,0,7.0,0
26813,1,Internet,RoundTrip,84,3,11,5,DMKKIX,Thailand,0,1,0,7.0,0
26814,1,Internet,RoundTrip,61,3,12,5,DMKKIX,Japan,1,0,1,7.0,0
26815,1,Mobile,RoundTrip,39,3,2,7,DMKKIX,Thailand,0,0,0,7.0,0
26816,1,Internet,RoundTrip,2,3,17,6,DMKKIX,Japan,1,0,0,7.0,0
26817,1,Internet,RoundTrip,8,3,8,3,DMKKIX,Japan,1,0,1,7.0,0
26818,3,Internet,RoundTrip,22,3,15,3,DMKKIX,Japan,1,0,0,7.0,0
26819,4,Mobile,RoundTrip,28,3,10,3,DMKKIX,Japan,0,0,1,7.0,0
26820,1,Mobile,RoundTrip,62,3,12,6,DMKKIX,Japan,0,0,0,7.0,0
26821,1,Internet,RoundTrip,17,3,9,2,DMKKIX,Japan,1,0,0,7.0,0
26822,1,Internet,RoundTrip,43,3,0,4,DMKKIX,Thailand,1,0,0,7.0,0
26823,2,Internet,RoundTrip,106,3,13,5,DMKKIX,Japan,1,0,0,7.0,0
26824,1,Internet,RoundTrip,259,3,5,3,DMKKIX,Japan,1,0,1,7.0,0
26825,1,Internet,RoundTrip,2,3,6,1,DMKKIX,Japan,1,0,0,7.0,1
26826,2,Internet,RoundTrip,25,3,13,2,DMKKIX,Japan,0,0,1,7.0,0
26827,1,Internet,RoundTrip,192,3,5,1,DMKKIX,Japan,0,0,0,7.0,0
26828,2,Mobile,RoundTrip,308,3,3,3,DMKKIX,Thailand,0,0,1,7.0,0
26829,2,Internet,RoundTrip,354,3,17,7,DMKKIX,Thailand,1,1,1,7.0,0
26830,5,Internet,RoundTrip,14,3,9,3,DMKKIX,Thailand,1,0,0,7.0,0
26831,2,Internet,RoundTrip,112,3,21,1,DMKKIX,Norway,1,0,0,7.0,0
26832,7,Internet,RoundTrip,305,3,11,7,DMKKIX,Thailand,1,0,0,7.0,0
26833,2,Internet,RoundTrip,50,3,5,4,DMKKIX,Thailand,0,0,0,7.0,0
26834,2,Internet,RoundTrip,22,3,16,2,DMKKIX,Thailand,1,1,0,7.0,1
26835,2,Internet,RoundTrip,1,3,11,3,DMKKIX,Thailand,1,1,0,7.0,1
26836,4,Internet,RoundTrip,29,3,7,2,DMKKIX,Thailand,1,1,0,7.0,1
26837,1,Internet,RoundTrip,69,3,2,6,DMKKIX,Japan,0,0,0,7.0,0
26838,1,Internet,RoundTrip,298,3,8,7,DMKKIX,Thailand,1,1,1,7.0,1
26839,3,Internet,RoundTrip,67,3,7,1,DMKKIX,Thailand,1,1,0,7.0,0
26840,2,Internet,RoundTrip,38,3,13,7,DMKKIX,Japan,1,1,1,7.0,0
26841,2,Internet,RoundTrip,72,3,21,5,DMKKIX,Japan,0,1,1,7.0,0
26842,2,Internet,RoundTrip,32,3,9,6,DMKKIX,Japan,0,0,0,7.0,1
26843,1,Mobile,RoundTrip,3,3,10,3,DMKKIX,Japan,0,0,0,7.0,0
26844,1,Mobile,RoundTrip,17,3,15,1,DMKKIX,Thailand,1,1,1,7.0,0
26845,5,Internet,RoundTrip,23,3,10,3,DMKKIX,Thailand,1,0,0,7.0,0
26846,1,Internet,RoundTrip,56,3,11,5,DMKKIX,United Kingdom,0,0,0,7.0,0
26847,1,Internet,RoundTrip,12,3,23,1,DMKMEL,Australia,0,1,0,8.83,0
26848,1,Mobile,RoundTrip,0,3,11,3,DMKMEL,Australia,0,0,0,8.83,0
26849,2,Internet,RoundTrip,22,3,5,4,DMKMEL,Australia,1,0,1,8.83,0
26850,1,Internet,RoundTrip,27,3,23,5,DMKMEL,Poland,0,1,1,8.83,0
26851,1,Internet,RoundTrip,32,3,12,7,DMKMEL,Thailand,0,0,1,8.83,1
26852,1,Internet,RoundTrip,50,3,16,4,DMKMEL,Thailand,0,0,1,8.83,1
26853,1,Internet,RoundTrip,3,3,1,3,DMKMEL,Australia,0,1,0,8.83,0
26854,1,Internet,RoundTrip,7,3,15,1,DMKMEL,Australia,0,0,0,8.83,0
26855,3,Mobile,RoundTrip,22,3,8,6,DMKMEL,Australia,1,0,0,8.83,0
26856,1,Internet,RoundTrip,57,3,8,3,DMKMRU,Thailand,0,0,0,7.42,0
26857,1,Internet,RoundTrip,1,3,9,4,DMKOOL,Malaysia,1,0,0,8.83,0
26858,1,Internet,RoundTrip,31,3,6,5,DMKOOL,Thailand,1,1,1,8.83,1
26859,1,Mobile,RoundTrip,18,3,21,2,DMKOOL,Australia,0,0,0,8.83,0
26860,1,Internet,RoundTrip,17,3,22,2,DMKOOL,Australia,1,1,1,8.83,0
26861,1,Internet,RoundTrip,24,3,19,2,DMKOOL,Australia,1,0,1,8.83,0
26862,1,Internet,RoundTrip,123,3,23,1,DMKOOL,Australia,1,1,0,8.83,0
26863,1,Internet,RoundTrip,55,3,7,6,DMKOOL,Australia,1,1,0,8.83,0
26864,1,Internet,RoundTrip,71,3,7,1,DMKOOL,Thailand,1,1,0,8.83,0
26865,1,Internet,RoundTrip,57,3,23,1,DMKOOL,Australia,1,1,1,8.83,0
26866,1,Internet,RoundTrip,53,3,7,3,DMKOOL,Australia,1,0,1,8.83,0
26867,1,Internet,RoundTrip,25,3,18,5,DMKOOL,Japan,1,1,1,8.83,1
26868,1,Internet,RoundTrip,17,3,16,1,DMKOOL,Thailand,1,0,1,8.83,0
26869,1,Internet,RoundTrip,1,3,0,4,DMKOOL,Australia,0,1,1,8.83,0
26870,1,Internet,OneWay,41,3,3,5,DMKOOL,Australia,0,0,0,8.83,0
26871,1,Internet,RoundTrip,7,3,3,1,DMKOOL,Australia,0,0,1,8.83,0
26872,2,Internet,RoundTrip,42,3,12,1,DMKOOL,Australia,0,0,1,8.83,0
26873,1,Internet,RoundTrip,311,3,8,1,DMKPEK,Thailand,0,1,0,6.42,0
26874,1,Mobile,RoundTrip,23,3,12,7,DMKPEK,China,0,1,1,6.42,0
26875,1,Internet,RoundTrip,66,3,10,1,DMKPEK,Thailand,0,0,0,6.42,0
26876,1,Internet,RoundTrip,57,3,13,4,DMKPEK,Thailand,0,1,0,6.42,0
26877,5,Internet,RoundTrip,48,3,12,5,DMKPEK,Thailand,0,0,0,6.42,0
26878,1,Internet,RoundTrip,15,3,2,4,DMKPEK,United States,0,0,0,6.42,0
26879,1,Internet,RoundTrip,77,3,2,5,DMKPER,Australia,0,0,1,5.62,0
26880,1,Internet,RoundTrip,1,3,7,3,DMKPER,Australia,0,0,1,5.62,0
26881,2,Internet,RoundTrip,37,3,8,3,DMKPER,Australia,1,0,0,5.62,0
26882,1,Mobile,RoundTrip,57,3,12,3,DMKPER,Thailand,0,0,0,5.62,0
26883,1,Internet,RoundTrip,29,3,10,4,DMKPER,Australia,0,1,0,5.62,0
26884,1,Internet,RoundTrip,6,3,18,3,DMKPER,Thailand,0,0,1,5.62,0
26885,1,Internet,RoundTrip,59,3,6,1,DMKPER,Australia,0,1,1,5.62,0
26886,1,Internet,RoundTrip,21,3,5,5,DMKPER,Australia,0,0,0,5.62,0
26887,1,Internet,RoundTrip,25,3,19,6,DMKPER,Australia,0,0,0,5.62,0
26888,1,Internet,RoundTrip,16,3,9,2,DMKPER,Australia,0,0,0,5.62,0
26889,4,Internet,RoundTrip,59,3,14,7,DMKPER,Thailand,1,0,0,5.62,0
26890,1,Internet,RoundTrip,18,3,2,3,DMKPER,Thailand,0,0,0,5.62,0
26891,1,Internet,RoundTrip,43,3,7,1,DMKPER,Thailand,1,0,0,5.62,0
26892,1,Internet,RoundTrip,108,3,5,1,DMKPER,Hong Kong,0,0,0,5.62,0
26893,1,Mobile,RoundTrip,24,3,8,6,DMKPER,Ireland,0,0,0,5.62,0
26894,1,Internet,RoundTrip,0,3,17,3,DMKPER,Australia,0,0,0,5.62,0
26895,2,Internet,RoundTrip,353,3,15,2,DMKPER,Thailand,1,0,0,5.62,0
26896,2,Mobile,RoundTrip,45,3,4,7,DMKPER,Thailand,0,0,0,5.62,0
26897,1,Internet,RoundTrip,10,3,7,4,DMKPER,Australia,1,1,1,5.62,0
26898,1,Mobile,RoundTrip,4,3,8,1,DMKPER,Australia,0,0,0,5.62,0
26899,1,Internet,RoundTrip,30,3,10,2,DMKPER,Australia,0,0,0,5.62,0
26900,2,Internet,RoundTrip,25,3,3,7,DMKPER,Thailand,1,1,0,5.62,0
26901,1,Internet,RoundTrip,18,3,2,7,DMKPER,Thailand,0,1,0,5.62,0
26902,1,Internet,RoundTrip,0,3,3,5,DMKPER,Australia,0,1,0,5.62,0
26903,1,Internet,RoundTrip,2,3,17,3,DMKPER,Australia,0,0,0,5.62,0
26904,1,Internet,RoundTrip,8,3,16,2,DMKPER,Thailand,0,0,0,5.62,0
26905,1,Internet,RoundTrip,18,3,9,3,DMKPER,Australia,0,0,0,5.62,0
26906,2,Internet,RoundTrip,36,3,21,3,DMKPUS,France,0,1,0,6.33,0
26907,1,Internet,RoundTrip,210,3,14,3,DMKPUS,South Korea,0,0,0,6.33,0
26908,4,Internet,RoundTrip,329,3,5,3,DMKPUS,South Korea,1,0,0,6.33,0
26909,1,Internet,RoundTrip,32,3,8,3,DMKPUS,Thailand,1,1,1,6.33,0
26910,3,Internet,RoundTrip,5,3,4,2,DMKPUS,Thailand,0,0,1,6.33,0
26911,2,Internet,RoundTrip,59,3,4,7,DMKPUS,South Korea,1,0,1,6.33,0
26912,7,Internet,RoundTrip,22,3,2,6,DMKPUS,Thailand,1,0,0,6.33,1
26913,1,Internet,RoundTrip,257,3,15,5,DMKPUS,South Korea,0,0,0,6.33,0
26914,3,Internet,RoundTrip,36,3,7,2,DMKPUS,South Korea,0,0,0,6.33,0
26915,1,Internet,RoundTrip,3,3,0,4,DMKPUS,Thailand,0,0,0,6.33,0
26916,1,Internet,RoundTrip,36,3,21,3,DMKPUS,France,1,0,0,6.33,0
26917,1,Internet,RoundTrip,136,3,1,5,DMKPUS,South Korea,0,0,1,6.33,0
26918,1,Mobile,RoundTrip,18,3,11,3,DMKPUS,Thailand,0,0,0,6.33,0
26919,1,Mobile,RoundTrip,6,3,15,5,DMKPUS,Thailand,1,0,0,6.33,0
26920,1,Internet,RoundTrip,10,3,7,1,DMKPUS,Thailand,0,0,0,6.33,0
26921,1,Internet,RoundTrip,354,3,17,6,DMKPVG,Thailand,0,0,0,5.33,0
26922,2,Mobile,RoundTrip,201,3,15,6,DMKPVG,Thailand,0,0,0,5.33,0
26923,2,Internet,RoundTrip,354,3,6,1,DMKPVG,Thailand,0,0,0,5.33,0
26924,1,Internet,RoundTrip,46,3,12,7,DMKPVG,Singapore,0,0,1,5.33,1
26925,3,Mobile,RoundTrip,134,3,11,3,DMKPVG,Thailand,1,0,0,5.33,0
26926,3,Internet,RoundTrip,328,3,16,7,DMKPVG,Thailand,1,0,0,5.33,0
26927,1,Internet,RoundTrip,57,3,9,3,DMKPVG,Thailand,1,1,1,5.33,0
26928,2,Mobile,RoundTrip,112,3,1,4,DMKPVG,Thailand,1,0,0,5.33,0
26929,1,Mobile,RoundTrip,23,3,0,6,DMKSYD,Thailand,0,0,0,8.58,0
26930,9,Internet,RoundTrip,159,3,10,1,DMKSYD,Australia,0,0,0,8.58,0
26931,1,Internet,RoundTrip,24,3,0,2,DMKSYD,Australia,0,0,1,8.58,0
26932,1,Internet,RoundTrip,22,3,12,4,DMKSYD,Australia,0,0,0,8.58,0
26933,1,Internet,RoundTrip,21,3,7,1,DMKSYD,Australia,0,0,0,8.58,0
26934,1,Internet,RoundTrip,127,3,8,3,DMKSYD,Australia,0,0,0,8.58,0
26935,1,Mobile,RoundTrip,156,3,9,2,DMKSYD,Thailand,0,0,0,8.58,1
26936,1,Internet,RoundTrip,20,3,4,4,DMKSYD,Australia,0,0,0,8.58,0
26937,2,Internet,RoundTrip,60,3,10,6,DMKSYD,Thailand,0,1,0,8.58,1
26938,1,Internet,RoundTrip,31,3,8,7,DMKSYD,Thailand,0,0,0,8.58,0
26939,1,Internet,RoundTrip,5,3,7,5,DMKSYD,Thailand,0,0,1,8.58,0
26940,1,Internet,RoundTrip,9,3,9,1,DMKSYD,Thailand,0,0,0,8.58,0
26941,2,Mobile,RoundTrip,185,3,12,6,DMKSYD,Thailand,0,0,0,8.58,0
26942,1,Internet,RoundTrip,65,3,0,2,DMKSYD,Australia,1,1,0,8.58,0
26943,1,Internet,RoundTrip,233,3,11,2,DMKSYD,Thailand,0,0,0,8.58,0
26944,1,Internet,RoundTrip,9,3,11,5,DMKSYD,Australia,0,0,0,8.58,0
26945,1,Internet,RoundTrip,91,3,3,4,DMKSYD,Australia,1,1,1,8.58,1
26946,1,Internet,RoundTrip,55,3,2,6,DMKSYD,Australia,0,1,1,8.58,0
26947,2,Mobile,RoundTrip,229,3,0,7,DMKTPE,Thailand,1,0,0,4.67,1
26948,2,Mobile,RoundTrip,30,3,16,1,DMKTPE,Thailand,0,0,0,4.67,0
26949,1,Internet,RoundTrip,13,3,8,5,DMKTPE,Taiwan,0,0,0,4.67,0
26950,2,Mobile,RoundTrip,118,3,15,6,DMKTPE,Thailand,1,1,1,4.67,1
26951,1,Internet,RoundTrip,42,3,15,5,DMKTPE,Thailand,0,0,1,4.67,0
26952,1,Mobile,RoundTrip,99,3,11,3,DMKTPE,Thailand,0,0,0,4.67,0
26953,1,Internet,RoundTrip,58,3,11,1,DMKTPE,Thailand,1,0,0,4.67,0
26954,1,Internet,RoundTrip,15,3,13,7,DMKTPE,Taiwan,0,0,0,4.67,0
26955,1,Internet,RoundTrip,47,3,8,5,DMKTPE,Thailand,0,0,1,4.67,1
26956,1,Internet,RoundTrip,67,3,15,7,DMKTPE,Thailand,0,0,0,4.67,0
26957,2,Internet,RoundTrip,84,3,12,1,DPSHGH,China,0,0,0,5.07,0
26958,1,Internet,RoundTrip,27,3,9,2,DPSHGH,China,1,0,0,5.07,0
26959,2,Mobile,RoundTrip,45,3,6,3,DPSHND,Japan,1,1,0,7.57,0
26960,1,Internet,RoundTrip,222,3,15,6,DPSHND,Japan,0,1,1,7.57,0
26961,1,Internet,RoundTrip,48,3,4,5,DPSHND,Japan,0,1,0,7.57,1
26962,2,Internet,RoundTrip,15,3,10,2,DPSHND,Japan,0,0,0,7.57,0
26963,2,Internet,RoundTrip,70,3,21,2,DPSHND,Japan,1,0,0,7.57,0
26964,1,Internet,RoundTrip,249,3,15,7,DPSHND,Japan,0,0,1,7.57,1
26965,2,Internet,RoundTrip,237,3,8,6,DPSHND,Japan,1,1,1,7.57,0
26966,2,Mobile,RoundTrip,31,3,14,7,DPSHND,Japan,0,0,0,7.57,0
26967,1,Internet,RoundTrip,71,3,13,4,DPSHND,Japan,1,0,0,7.57,0
26968,1,Internet,RoundTrip,207,3,1,4,DPSHND,Japan,0,1,1,7.57,0
26969,2,Internet,RoundTrip,85,3,14,1,DPSHND,Japan,1,1,0,7.57,0
26970,1,Internet,RoundTrip,4,3,6,4,DPSHND,Japan,0,0,0,7.57,0
26971,1,Internet,RoundTrip,18,3,3,3,DPSHND,Japan,1,0,0,7.57,0
26972,1,Internet,RoundTrip,11,3,15,1,DPSHND,Japan,0,1,0,7.57,0
26973,2,Internet,RoundTrip,47,3,16,1,DPSHND,Japan,1,1,1,7.57,0
26974,1,Internet,RoundTrip,17,3,16,1,DPSHND,Indonesia,1,0,0,7.57,1
26975,1,Internet,RoundTrip,74,3,12,6,DPSHND,Japan,0,0,0,7.57,0
26976,3,Internet,RoundTrip,47,3,7,2,DPSHND,Japan,1,1,0,7.57,0
26977,1,Internet,RoundTrip,46,3,4,4,DPSHND,Japan,1,0,1,7.57,0
26978,2,Internet,RoundTrip,21,3,15,5,DPSHND,Japan,1,1,0,7.57,0
26979,1,Internet,RoundTrip,45,3,19,4,DPSHND,United States,1,0,1,7.57,0
26980,1,Internet,RoundTrip,235,3,6,6,DPSHND,Japan,0,0,0,7.57,0
26981,1,Internet,RoundTrip,65,3,10,1,DPSHND,Japan,1,0,1,7.57,0
26982,1,Internet,RoundTrip,190,3,3,3,DPSHND,Japan,0,1,0,7.57,0
26983,1,Mobile,RoundTrip,251,3,8,2,DPSHND,Japan,0,1,0,7.57,0
26984,2,Internet,RoundTrip,140,3,23,4,DPSHND,Japan,0,0,1,7.57,0
26985,1,Internet,RoundTrip,47,3,4,7,DPSHND,Indonesia,1,0,1,7.57,0
26986,2,Internet,RoundTrip,121,3,14,2,DPSHND,Japan,0,0,0,7.57,1
26987,1,Mobile,RoundTrip,29,3,12,2,DPSHND,Japan,0,0,0,7.57,0
26988,1,Internet,RoundTrip,323,3,23,6,DPSHND,Japan,0,0,1,7.57,0
26989,1,Internet,RoundTrip,18,3,6,2,DPSHND,Japan,1,1,1,7.57,0
26990,1,Internet,RoundTrip,299,3,14,6,DPSHND,Japan,0,1,1,7.57,0
26991,1,Internet,RoundTrip,111,3,13,1,DPSHND,Japan,0,1,0,7.57,0
26992,1,Internet,RoundTrip,49,3,16,7,DPSHND,Japan,0,0,0,7.57,0
26993,1,Internet,RoundTrip,75,3,6,7,DPSHND,Japan,1,1,1,7.57,0
26994,3,Internet,RoundTrip,165,3,4,7,DPSICN,South Korea,1,0,0,6.62,0
26995,1,Internet,RoundTrip,109,3,9,2,DPSICN,South Korea,0,1,0,6.62,1
26996,3,Internet,RoundTrip,109,3,3,6,DPSICN,South Korea,0,1,0,6.62,0
26997,1,Internet,RoundTrip,13,3,8,1,DPSICN,Australia,0,0,0,6.62,0
26998,2,Internet,RoundTrip,26,3,8,2,DPSICN,South Korea,1,0,0,6.62,0
26999,1,Internet,RoundTrip,69,3,16,1,DPSICN,South Korea,0,0,1,6.62,0
27000,3,Internet,RoundTrip,37,3,17,1,DPSICN,South Korea,1,1,0,6.62,0
27001,4,Internet,RoundTrip,307,3,5,7,DPSICN,South Korea,0,0,0,6.62,0
27002,1,Internet,RoundTrip,265,3,1,4,DPSICN,South Korea,1,0,0,6.62,0
27003,1,Mobile,RoundTrip,74,3,1,7,DPSICN,Australia,0,0,0,6.62,0
27004,2,Internet,RoundTrip,200,3,0,2,DPSICN,South Korea,0,0,0,6.62,0
27005,2,Internet,RoundTrip,215,3,16,7,DPSICN,South Korea,1,0,1,6.62,1
27006,2,Internet,RoundTrip,69,3,10,1,DPSICN,South Korea,1,1,0,6.62,0
27007,2,Internet,RoundTrip,10,3,13,4,DPSICN,South Korea,0,1,1,6.62,0
